AccountID,Business_Industry,_WFR,Subscribers,Customer_Since,App & Portal Sessions,Alerts Sent to Travellers,Pre Trip Advisories Sent,DLP Completed Courses,Total Cases,Medical Cases,Security Cases,Travel Cases,Medical Cases: I&A,Medical Cases: Out-Patient,Medical Cases: In-Patient,"Medical Cases: Evacuation / Repatriation, & RMR",Security cases: I&A,Security cases: Referral,Security cases: Interventional Assistance,Security cases: Evacuation,Security cases: Active Monitoring
1209354,NGOs,WFR3,754,8/1/13,752,19354,2754,20,32,13,21,0,8,3,1,1,19,1,0,1,0
1575292,NGOs,WFR3,2004,12/13/19,2322,2225,4297,155,301,280,15,9,96,169,10,5,13,1,0,1,0
232033,Engineering and Construction,WFR3,15500,1/24/07,6398,232089,39132,118,104,59,16,31,30,23,5,1,14,0,1,1,0
1091519,Engineering and Construction,WFR3,2035,10/1/16,2279,23251,5586,1,90,48,44,5,32,14,1,1,41,2,0,1,0
1092226,Pharmaceuticals Biotech and Lifesciences,WFR3,3500,6/30/23,598,10263,1855,37,11,7,3,1,3,3,0,1,2,0,0,1,0
1590332,Software services,WFR3,800,5/1/24,1113,16132,1979,6,8,4,5,0,1,2,0,1,5,0,0,0,0
1365716,Consumer Retail,WFR3,2020,2/16/16,1628,10683,2637,111,28,13,12,4,5,6,1,1,11,0,1,0,0
522950,Government and IGOs,WFR3,7133,1/1/06,770,26,1,1,1203,802,4,397,158,597,43,4,4,0,0,0,0
1359523,Commercial and Professional Services,WFR3,720,7/19/24,164,2424,0,53,8,2,6,1,1,0,0,1,5,1,0,0,0
1590603,NGOs,WFR2,900,11/10/23,756,0,0,5,13,7,6,1,4,1,0,2,6,0,0,0,0
1200198,Consumer Services,WFR3,787,9/1/24,121,735,10730,1,700,603,3,96,280,61,119,143,3,0,0,0,0
45094,Food Beverage and Tobacco,WFR3,10363,8/6/08,8916,141721,64353,5,148,121,11,18,48,66,6,1,11,0,0,0,0
225649,Aerospace and Defense,WFR3,14440,12/17/07,11839,171600,48257,1440,380,129,236,24,70,48,8,3,218,18,0,0,0
1219981,Oil and Gas,WFR3,4600,4/1/08,24824,22470,12956,67,36,29,6,2,21,5,2,1,5,1,0,0,0
1375928,NGOs,Non-WFR,190,6/29/17,860,11814,0,15,191,183,9,3,29,137,16,1,9,0,0,0,0
1587423,Electricity Generation and Renewables,WFR3,18833,3/1/22,43119,285994,117951,709,207,124,59,35,71,44,6,3,55,3,1,0,0
1603962,Engineering and Construction,WFR3,3050,7/1/22,1145,599,2189,865,29,18,12,2,11,6,0,1,12,0,0,0,0
1565588,Pharmaceuticals Biotech and Lifesciences,WFR3,14001,8/31/20,6836,153354,95572,366,76,31,43,3,14,11,5,1,37,5,1,0,0
663000,Engineering and Construction,WFR3,750,11/9/11,5148,57275,99,397,56,39,10,8,15,23,0,1,10,0,0,0,0
105886,Mining,WFR3,4119,1/1/09,1866,8850,3222,50,45,35,9,1,12,21,1,1,9,0,0,0,0
425505,Aerospace and Defense,WFR3,58124,7/1/09,17678,724053,12297,940,476,259,174,50,129,122,7,1,166,8,0,0,0
209534,Consumer Retail,WFR3,23718,12/10/08,3941,49785,14741,14,111,65,29,18,30,32,2,1,27,2,0,0,0
593096,Heavy Industry Manufacturing and Machinery,WFR3,1101,7/15/11,637,13500,908,1,18,12,7,0,7,2,2,1,6,0,1,0,0
1009830,Government and IGOs,WFR3,2500,10/1/12,6136,9770,3661,463,26,14,14,1,9,3,1,1,14,0,0,0,0
225572,Banks and Financial Services,WFR3,9734,2/11/08,1637,109100,16248,21,66,34,31,2,20,12,1,1,29,2,0,0,0
279597,Commercial and Professional Services,Non-WFR,111610,7/1/07,5522,292,0,17554,107,75,4,28,44,27,1,3,4,0,0,0,0
224165,Heavy Industry Manufacturing and Machinery,WFR3,3000,7/1/13,5543,32691,3102,229,79,40,51,2,29,8,2,1,48,3,0,0,0
646656,Heavy Industry Manufacturing and Machinery,WFR3,40696,12/18/06,5872,61975,20120,4,133,34,98,6,23,7,3,1,93,4,1,0,0
105802,Oil and Gas,WFR3,8250,2/4/07,19600,101681,27995,6728,116,62,43,13,37,22,1,2,42,1,0,0,0
123506,Automobiles and Components,WFR3,55284,10/1/07,3463,152073,56935,402,85,68,11,6,35,28,2,3,10,1,0,0,0
365388,Tech Hardware Semiconductors and Equipment,WFR3,21456,11/1/10,22240,402768,63853,7321,194,120,59,19,63,46,8,3,55,4,0,0,0
593310,Electricity Generation and Renewables,WFR3,2670,4/1/12,1260,14939,2771,562,10,8,2,1,3,4,0,1,2,0,0,0,0
812162,Aerospace and Defense,WFR3,9200,7/15/21,3068,96710,29066,1,49,21,22,6,8,10,1,2,21,1,0,0,0
1097890,Commercial and Professional Services,Non-WFR,1173,1/1/14,725,5629,1588,19,43,40,1,2,13,24,2,1,0,0,1,0,0
380867,Oil and Gas,WFR3,1237,1/1/00,1530,26211,6873,4,147,142,7,0,106,25,8,3,7,0,0,0,0
805419,Commercial and Professional Services,WFR3,2286,10/1/12,1759,18156,9656,93,49,25,15,11,18,6,0,1,15,0,0,0,0
1293507,Commercial and Professional Services,WFR3,660,7/1/20,483,5272,1662,4,24,9,16,1,5,3,0,1,15,1,0,0,0
1095958,Commercial and Professional Services,WFR3,3630,9/26/18,1388,8568,2153,102,20,11,7,3,7,3,0,1,5,2,0,0,0
207514,Engineering and Construction,WFR3,2955,11/7/12,1360,17447,3667,734,42,18,22,3,12,3,2,1,20,1,1,0,0
1564305,Heavy Industry Manufacturing and Machinery,WFR3,8497,4/9/20,24770,173728,51620,3417,128,75,46,13,43,27,3,2,44,2,0,0,0
1576712,Mining,WFR3,747,3/25/20,668,3454,485,1,50,49,1,0,21,22,5,1,1,0,0,0,0
1282038,Education,WFR3,500,5/1/16,1124,18,693,57,24,21,8,0,12,8,0,1,8,0,0,0,0
1544844,Government and IGOs,WFR3,46267,12/21/18,1978,36193,7476,38,63,54,4,8,18,26,8,2,4,0,0,0,0
365079,Heavy Industry Manufacturing and Machinery,WFR3,4057,10/31/11,18630,79498,21143,648,365,289,61,27,92,187,9,1,58,2,0,0,1
171923,NGOs,WFR3,712,11/27/17,3646,2228,619,43,284,271,13,7,133,131,3,4,13,0,0,0,0
681144,Commercial and Professional Services,Non-WFR,1319,10/1/09,1697,77804,9449,1096,67,65,2,1,52,10,0,3,1,1,0,0,0
862348,Engineering and Construction,WFR3,1696,1/31/12,1306,33548,5832,162,16,12,4,2,7,4,0,1,2,2,0,0,0
273385,Aviation Commercial,WFR3,2607,5/10/11,1356,26319,3833,5,33,8,26,1,6,1,0,1,25,1,0,0,0
372526,Consumer Services,WFR3,1934,5/1/06,1285,14407,3339,7,24,13,19,1,10,2,0,1,19,0,0,0,0
76754,Oil and Gas,WFR3,46836,2/1/07,16747,272967,55140,2081,324,299,16,11,143,138,14,4,14,2,0,0,0
45114,Oil and Gas,WFR3,1313,10/1/06,2589,28062,6355,7,68,59,9,1,32,16,9,2,9,0,0,0,0
591653,Heavy Industry Manufacturing and Machinery,Non-WFR,4134,2/5/07,5259,64305,14750,13,47,28,16,5,13,12,2,1,15,1,0,0,0
1005855,Heavy Industry Manufacturing and Machinery,WFR3,12855,9/13/11,7078,77482,18168,110,76,43,28,7,16,24,2,1,26,2,0,0,0
838431,Commercial and Professional Services,Non-WFR,1385,10/1/15,468,18742,2689,1,13,3,12,0,2,0,0,1,12,0,0,0,0
331747,Education,WFR3,13800,7/15/19,18354,198293,13342,13231,138,112,31,12,70,39,2,1,30,1,0,0,0
525163,Engineering and Construction,WFR3,12951,3/2/06,11577,53189,11694,3,194,171,30,6,90,40,40,1,28,2,0,0,0
1278331,Engineering and Construction,WFR3,370,12/1/14,2254,9797,1540,425,17,13,3,2,5,6,1,1,3,0,0,0,0
104902,Mining,WFR3,1949,2/4/08,916,27715,10100,13,13,11,2,0,7,3,0,1,2,0,0,0,0
211917,Oil and Gas,WFR3,585,1/1/08,492,7484,1373,13,59,11,47,1,8,2,0,1,45,2,0,0,0
79349,Chemicals,WFR3,1220,9/7/09,2624,17826,3110,439,20,11,5,4,3,7,0,1,4,1,0,0,0
998963,Consumer Retail,WFR3,5255,2/25/12,1263,35739,7305,23,16,2,13,1,1,0,0,1,13,0,0,0,0
550362,Education,WFR3,7244,7/1/11,7322,126186,19759,15,266,205,51,14,95,103,3,4,50,1,0,0,0
993339,NGOs,WFR3,156,5/1/17,102,1462,771,3,9,5,3,1,3,1,0,1,3,0,0,0,0
496195,Education,WFR3,700,5/31/09,3283,11734,851,4,65,61,4,1,11,46,3,1,4,0,0,0,0
1257558,Media Entertainment Gaming,WFR3,18378,4/15/16,2049,33664,0,2,127,114,11,2,57,52,4,1,10,1,0,0,0
1245621,Pharmaceuticals Biotech and Lifesciences,WFR3,8800,7/31/21,5335,168595,31843,10,50,27,12,14,14,11,1,1,11,1,0,0,0
1374518,NGOs,WFR3,3703,3/28/16,4204,1887,12154,100,50,23,18,9,13,7,2,1,17,1,0,0,0
79337,Telecommunication Services,WFR3,38475,6/15/07,2599,347188,52837,1214,316,296,15,7,124,168,2,2,15,0,0,0,0
45396,Government and IGOs,Non-WFR,9928,6/25/06,4053,48048,7283,935,32,26,4,2,9,11,5,1,1,3,0,0,0
45821,Healthcare Equipment and Services,Non-WFR,25746,8/5/08,6415,270200,63560,26,129,108,12,11,46,56,5,1,12,0,0,0,0
879020,Oil and Gas,WFR3,3346,8/1/08,1486,43400,9743,1,30,30,1,0,16,7,3,4,1,0,0,0,0
46055,Tech Hardware Semiconductors and Equipment,WFR3,17970,6/2/10,14732,126903,53985,66,229,155,63,19,85,57,11,2,61,2,0,0,0
173373,Education,Non-WFR,2884,8/25/10,3071,38063,0,5125,237,225,8,5,75,147,2,1,8,0,0,0,0
46184,Engineering and Construction,Non-WFR,4791,6/1/06,4227,217241,18090,673,198,187,15,4,35,141,9,2,14,0,1,0,0
387672,Education,Non-WFR,1293,5/30/16,5978,25145,1067,1959,153,107,49,3,45,57,4,1,46,2,1,0,0
46582,NGOs,WFR3,426,4/10/08,7945,14409,854,3,349,340,6,4,140,192,5,3,6,0,0,0,0
46531,Education,WFR3,3400,7/1/10,12298,78279,1528,5,578,552,12,19,140,406,5,1,12,0,0,0,0
1092031,Telecommunication Services,WFR3,2325,12/31/18,1176,36122,14885,3,26,19,5,2,5,12,1,1,5,0,0,0,0
583405,Education,WFR3,2201,1/31/23,5566,6948,701,15,44,39,4,3,22,15,1,1,4,0,0,0,0
1252292,Tech Hardware Semiconductors and Equipment,WFR3,3401,5/1/14,1847,48433,9458,10,33,20,12,1,17,2,0,1,10,1,1,0,0
663871,Pharmaceuticals Biotech and Lifesciences,WFR3,3227,4/1/14,3766,86085,14212,4,26,13,8,6,9,3,0,1,8,0,0,0,0
429099,Engineering and Construction,WFR3,1829,1/1/12,1194,13233,7693,960,71,25,47,1,14,10,0,1,46,1,0,0,0
212505,Pharmaceuticals Biotech and Lifesciences,WFR3,7416,10/1/13,969,40712,11914,95,28,16,10,2,8,5,2,1,10,0,0,0,0
1303579,Food Beverage and Tobacco,WFR3,3226,6/30/16,1670,34908,1284,90,134,92,43,0,33,52,6,1,39,4,0,0,0
1095154,NGOs,WFR3,398,8/31/22,179,2367,695,3,26,18,9,1,9,8,0,1,9,0,0,0,0
1226083,Heavy Industry Manufacturing and Machinery,WFR3,5722,12/31/13,4241,108280,22463,1447,272,248,19,7,42,204,1,1,17,2,0,0,0
1602949,Oil and Gas,WFR3,4999,6/1/22,3251,22025,5002,3,35,29,6,1,15,12,1,1,6,0,0,0,0
1548857,Engineering and Construction,WFR3,7000,6/1/18,6763,72245,11129,5897,53,39,15,0,16,18,2,3,14,1,0,0,0
382672,Oil and Gas,WFR3,1045,2/4/09,4081,6546,2791,461,12,8,4,0,5,1,1,1,2,2,0,0,0
71747,Engineering and Construction,WFR3,706,5/11/15,2453,24426,4920,25,56,50,4,2,15,25,8,2,4,0,0,0,0
1072969,Engineering and Construction,WFR3,7096,11/1/11,10724,66677,10902,3084,68,32,32,7,24,7,0,1,29,2,1,0,0
593412,Automobiles and Components,WFR3,7645,4/28/11,2172,104369,25158,41,36,24,10,5,15,6,2,1,9,1,0,0,0
1088931,Education,WFR3,3000,11/1/18,13075,67445,8570,52,87,57,24,13,26,28,2,1,23,1,0,0,0
841297,Mining,WFR3,38499,7/1/09,7956,85245,702572,1,167,150,15,5,73,68,4,5,12,2,1,0,0
274322,Education,WFR3,1850,11/1/11,2404,19682,3099,28,42,35,4,4,14,20,0,1,3,1,0,0,0
1564902,Software services,WFR3,750,3/5/20,428,22632,7111,737,575,535,35,12,125,407,2,1,34,1,0,0,0
678804,Tech Hardware Semiconductors and Equipment,WFR3,1158,4/1/07,8194,10157,0,150,31,13,13,6,9,3,0,1,13,0,0,0,0
273506,NGOs,WFR3,341,11/1/11,1133,0,299,1,24,17,6,2,14,0,2,1,6,0,0,0,0
76613,Oil and Gas,Non-WFR,18786,6/1/09,4002,0,0,214,590,581,8,4,210,348,17,6,7,1,0,0,0
1372138,Heavy Industry Manufacturing and Machinery,WFR2,2120,11/1/22,1324,0,0,11,7,5,1,1,2,1,0,2,1,0,0,0,0
518799,Oil and Gas,WFR2,3050,11/17/09,318,0,0,40,15,14,0,1,5,6,1,2,0,0,0,0,0
40501,Heavy Industry Manufacturing and Machinery,WFR2,3570,12/4/11,973,0,0,33,174,163,11,1,118,38,6,1,9,2,0,0,0
1362667,Consumer Retail,WFR2,509,1/1/17,110,0,0,57,6,2,3,1,1,0,0,1,3,0,0,0,0
120669,Tech Hardware Semiconductors and Equipment,WFR2,4188,10/14/08,560,0,0,21,415,119,296,1,89,20,8,2,293,3,0,0,0
106786,Banks and Financial Services,WFR3,21457,3/20/15,11094,94379,38741,3,131,44,70,24,27,15,2,0,62,3,1,0,4
1096178,Consumer Retail,WFR3,11232,8/1/17,6392,61599,24740,147,275,168,191,16,152,15,1,0,187,1,0,0,3
45984,Pharmaceuticals Biotech and Lifesciences,WFR3,20661,1/1/10,3726,106992,19163,1,25,16,8,2,12,2,2,0,8,0,0,0,0
764746,Banks and Financial Services,WFR3,3060,12/15/09,408,26079,5952,2,7,4,1,2,3,1,0,0,1,0,0,0,0
399335,Telecommunication Services,Non-WFR,280,3/10/12,1415,4323,897,413,69,8,63,1,6,2,0,0,15,0,0,0,48
1578097,Software services,WFR3,1000,12/31/24,604,802,1025,2,38,6,33,2,6,0,0,0,25,2,5,1,0
207978,Heavy Industry Manufacturing and Machinery,WFR3,16190,1/1/07,1393,127775,19131,15,31,11,22,0,7,1,3,0,21,0,0,1,0
711711,Chemicals,WFR3,4535,1/1/12,1592,50182,4730,3,137,20,126,2,18,1,1,0,68,6,47,5,0
523567,Engineering and Construction,WFR3,5105,9/1/08,8584,29575,4205,4096,338,124,282,7,105,16,3,0,263,10,8,1,0
1542824,Government and IGOs,WFR3,3000,6/1/19,1908,9534,2105,74,10,3,8,1,2,1,0,0,6,0,1,1,0
904251,Transport Services,WFR3,1587,2/14/11,844,17527,3365,2,21,4,19,0,4,0,0,0,17,0,1,1,0
1552544,Government and IGOs,WFR3,721,4/1/20,298,2,0,2,23,3,21,0,2,0,1,0,16,3,1,1,0
900171,Commercial and Professional Services,WFR3,3443,6/10/10,498,26534,5159,1,10,3,9,0,2,1,0,0,5,2,1,1,0
865049,Engineering and Construction,WFR3,2327,1/1/10,794,18854,2389,4,14,6,9,0,3,2,1,0,8,0,0,1,0
1025295,Automobiles and Components,WFR3,350,12/31/11,441,12987,2691,115,7,5,1,2,4,1,0,0,0,0,0,1,0
626615,Banks and Financial Services,WFR3,2843,4/21/14,1028,73581,11769,1,113,71,30,17,57,13,1,0,29,0,0,1,0
568411,NGOs,WFR3,1594,8/14/06,313,6289,2426,138,5,3,4,0,3,0,0,0,3,0,0,1,0
1277400,Chemicals,WFR3,1004,12/31/19,610,6798,1160,90,10,2,8,0,0,2,0,0,7,0,0,1,0
1444132,Commercial and Professional Services,WFR2,70,10/1/16,55,0,0,27,7,3,3,1,1,1,1,0,2,0,0,1,0
1088948,Automobiles and Components,WFR1,2924,7/1/13,359,0,0,6,8,3,2,3,2,1,0,0,1,0,0,1,0
1334293,Engineering and Construction,WFR2,720,2/12/16,92,0,0,2,58,11,49,2,11,0,0,0,46,2,0,1,0
1182106,Government and IGOs,Non-WFR,75,1/1/00,1026,625,122,338,1,0,1,0,0,0,0,0,1,0,0,0,0
412990,Education,WFR3,890,6/30/12,2052,10120,1369,70,60,56,5,1,38,14,4,0,5,0,0,0,0
1532462,Commercial and Professional Services,WFR3,9750,3/31/24,403,9765,2031,3,1,1,0,0,0,1,0,0,0,0,0,0,0
1472332,Oil and Gas,WFR3,110,3/4/24,1386,2859,581,2,7,1,6,0,1,0,0,0,6,0,0,0,0
1591857,Telecommunication Services,WFR3,300,4/30/24,49,1900,219,2,1,0,0,1,0,0,0,0,0,0,0,0,0
1631131,Transport Services,WFR3,55,6/27/24,386,98,50,1,2,0,2,0,0,0,0,0,1,1,0,0,0
1095825,Pharmaceuticals Biotech and Lifesciences,WFR3,457,3/15/24,2789,7847,929,43,9,1,7,1,1,0,0,0,7,0,0,0,0
1577748,Consumer Retail,WFR3,132,7/31/24,1602,1513,491,1,8,3,6,0,2,1,0,0,6,0,0,0,0
1634701,Electricity Generation and Renewables,WFR3,200,6/30/24,171,710,182,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1552380,Heavy Industry Manufacturing and Machinery,WFR3,200,3/1/24,196,0,488,2,6,1,5,1,1,0,0,0,5,0,0,0,0
1631440,Heavy Industry Manufacturing and Machinery,WFR3,967,5/31/24,1556,12213,984,3,4,2,1,1,0,2,0,0,1,0,0,0,0
1629605,Consumer Retail,WFR3,3600,4/1/24,112,7463,1421,1,5,1,3,1,1,0,0,0,2,0,1,0,0
1630447,Consumer Retail,WFR3,70,7/17/24,287,918,186,6,8,0,7,1,0,0,0,0,7,0,0,0,0
1448514,Government and IGOs,WFR3,100,4/7/17,654,416,213,3,18,12,12,0,9,3,0,0,12,0,0,0,0
906287,Education,WFR3,66,8/1/12,277,435,133,15,7,6,2,0,5,1,0,0,2,0,0,0,0
268297,Software services,WFR3,3714,3/17/12,2769,55408,6811,5,31,16,17,1,10,6,0,0,15,2,0,0,0
1028037,Mining,WFR3,50,6/28/24,112,493,321,37,2,2,0,0,1,1,0,0,0,0,0,0,0
997330,Heavy Industry Manufacturing and Machinery,WFR3,600,6/24/24,3327,28447,8139,3,10,8,2,2,4,4,0,0,2,0,0,0,0
1184566,NGOs,WFR3,130,3/24/25,4066,1112,260,523,12,4,8,0,1,2,1,0,7,1,0,0,0
1592058,Engineering and Construction,WFR3,70,10/14/24,453,1251,226,12,2,2,1,0,1,1,0,0,1,0,0,0,0
1632717,Healthcare Equipment and Services,WFR3,3232,11/1/24,1679,0,912,6,4,2,2,0,1,1,0,0,2,0,0,0,0
1560267,Software services,WFR3,2269,5/28/24,193,0,11,1,5,2,3,0,0,1,1,0,3,0,0,0,0
262083,Software services,WFR3,4311,11/1/04,272,74,4635,2,2,0,2,0,0,0,0,0,2,0,0,0,0
567035,Transport Services,WFR3,1600,9/30/09,838,2377,63,1,10,3,8,0,2,1,0,0,8,0,0,0,0
1637290,NGOs,WFR2,115,10/14/24,164,0,0,31,1,0,1,0,0,0,0,0,1,0,0,0,0
1545004,Commercial and Professional Services,WFR3,421,3/6/24,2659,4518,0,10,8,3,3,2,2,1,0,0,3,0,0,0,0
1554332,Software services,WFR3,694,4/1/25,796,3463,122,4,1,1,0,0,0,1,0,0,0,0,0,0,0
1568063,Electricity Generation and Renewables,WFR3,100,5/6/25,82,68,43,58,0,0,0,0,0,0,0,0,0,0,0,0,0
623522,Media Entertainment Gaming,WFR3,3950,4/1/12,1712,4674,2213,1,7,5,3,0,4,0,1,0,3,0,0,0,0
238943,Oil and Gas,WFR3,1467,1/1/12,290,401,709,2,48,38,12,2,29,9,0,0,11,0,1,0,0
1636298,Engineering and Construction,WFR3,400,2/15/25,358,69,45,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1640130,Oil and Gas,WFR3,3170,1/1/25,2646,4519,5400,4,14,9,2,3,7,2,0,0,2,0,0,0,0
1560933,Aerospace and Defense,WFR3,60,12/31/24,1445,68,155,1,10,2,8,0,2,0,0,0,7,1,0,0,0
1547685,Electricity Generation and Renewables,WFR3,800,4/1/25,31,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0
1638631,Heavy Industry Manufacturing and Machinery,WFR3,350,12/31/24,0,0,0,1065,20,2,19,0,2,0,0,0,15,1,0,0,3
1579145,Healthcare Equipment and Services,WFR3,65,6/30/25,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1516681,Heavy Industry Manufacturing and Machinery,WFR3,378,4/15/17,244,1798,405,1,3,0,0,3,0,0,0,0,0,0,0,0,0
1037846,Consumer Retail,WFR3,2508,4/2/12,5602,32357,6117,3,66,41,19,8,17,23,1,0,18,1,0,0,0
1060525,Pharmaceuticals Biotech and Lifesciences,WFR3,30773,7/1/12,6181,166616,63239,17,63,41,21,4,27,14,0,0,18,1,2,0,0
969050,Banks and Financial Services,WFR3,1044,4/1/10,164,14641,3837,14,136,42,108,0,41,1,0,0,106,2,0,0,0
767211,Oil and Gas,WFR3,350,1/18/10,3707,14084,4665,222,16,12,4,0,4,7,1,0,4,0,0,0,0
76409,Oil and Gas,WFR3,4198,3/18/09,4629,119088,9171,2048,74,72,1,2,33,38,1,0,1,0,0,0,0
426140,Food Beverage and Tobacco,WFR3,1030,2/4/15,721,6361,2592,115,40,27,10,3,8,11,8,0,8,2,0,0,0
562033,Oil and Gas,WFR3,7237,9/1/12,2603,108407,14093,3,50,20,28,5,13,5,2,0,26,2,0,0,0
1095955,Oil and Gas,WFR3,9388,3/3/09,2943,40961,19658,1,150,135,18,1,35,94,6,0,15,3,0,0,0
591734,NGOs,Non-WFR,208,8/1/09,424,1412,770,11,33,29,3,1,7,19,3,0,3,0,0,0,0
1216250,Software services,WFR3,1800,2/28/18,2175,33164,5687,66,27,19,8,0,13,6,0,0,8,0,0,0,0
564121,Aerospace and Defense,WFR3,12087,11/1/11,15930,115528,21361,12,69,50,16,6,23,25,2,0,15,1,0,0,0
34412,Software services,WFR3,6678,7/1/12,4637,75142,8321,6,16,8,6,2,5,3,0,0,6,0,0,0,0
1011579,Telecommunication Services,WFR3,450,12/1/11,1065,16361,1740,2,54,12,44,1,8,4,0,0,36,0,8,0,0
568173,Software services,WFR3,46272,4/1/11,11716,468108,110636,53,421,138,251,37,79,53,6,0,250,1,0,0,0
350125,Food Beverage and Tobacco,WFR3,3300,12/1/09,2003,27539,12923,2,20,15,3,2,4,8,3,0,3,0,0,0,0
363133,Government and IGOs,WFR3,186,2/23/09,466,2795,962,2,14,6,7,1,4,2,0,0,7,0,0,0,0
634736,Automobiles and Components,WFR2,4006,12/1/09,3085,0,0,1051,72,57,32,3,42,12,3,0,32,0,0,0,0
378653,Education,WFR3,1800,12/20/11,9724,35477,3796,70,88,72,11,8,37,35,0,0,11,0,0,0,0
1025338,Software services,WFR3,2218,2/28/11,1676,31587,7460,1006,21,13,4,4,5,8,0,0,3,1,0,0,0
1093743,Banks and Financial Services,WFR3,500,3/15/13,434,10946,5080,6,27,8,20,0,8,0,0,0,18,2,0,0,0
1598048,Heavy Industry Manufacturing and Machinery,WFR3,3020,9/20/21,1529,35814,9971,936,103,97,5,1,54,39,4,0,4,1,0,0,0
261726,Software services,WFR3,6033,12/31/11,2989,74583,85943,2,75,43,36,3,24,18,1,0,34,1,1,0,0
45076,Commercial and Professional Services,WFR3,52804,5/1/06,18245,217260,51026,1040,217,98,118,14,60,31,7,0,114,3,1,0,0
46443,Automobiles and Components,WFR3,8000,11/29/06,2761,32459,48200,28,22,10,8,5,7,3,0,0,6,2,0,0,0
44951,Engineering and Construction,WFR3,4234,10/1/06,897,34476,14551,1,33,29,4,1,15,12,2,0,4,0,0,0,0
1547909,Food Beverage and Tobacco,WFR3,6000,5/13/19,875,3353,519,4,9,7,1,1,3,4,0,0,1,0,0,0,0
169007,Software services,WFR3,8463,9/14/10,2255,72275,42849,18,49,31,11,7,17,13,1,0,11,0,0,0,0
1091909,Commercial and Professional Services,WFR3,2535,6/29/12,5246,20108,4890,23,323,139,310,3,135,4,0,0,302,8,0,0,0
962191,Government and IGOs,WFR3,173,5/19/12,46,1468,539,2,50,31,19,0,4,25,2,0,18,1,0,0,0
896442,Government and IGOs,WFR3,3103,2/28/13,1439,5625,1172,271,4,3,2,0,2,1,0,0,2,0,0,0,0
1259637,Education,WFR3,590,12/22/15,1030,3766,978,168,8,7,3,0,5,2,0,0,2,1,0,0,0
582701,Education,WFR3,175,6/27/13,267,1025,329,4,15,6,11,0,6,0,0,0,11,0,0,0,0
1058719,Engineering and Construction,WFR3,541,10/1/11,510,4095,1200,6,175,127,75,1,106,20,1,0,74,1,0,0,0
1582194,Transport Services,WFR3,3721,2/1/20,2081,23636,5430,280,15,9,2,5,4,4,1,0,2,0,0,0,0
1525837,Software services,WFR3,2210,2/14/22,1317,22577,4996,1,17,9,8,3,5,3,1,0,8,0,0,0,0
908651,Consumer Retail,WFR3,1821,7/1/11,685,3660,177,1,26,15,12,1,12,2,1,0,12,0,0,0,0
814698,Engineering and Construction,WFR3,2755,11/1/11,1538,19495,11551,1,92,34,59,1,17,9,8,0,53,6,0,0,0
1089463,Heavy Industry Manufacturing and Machinery,Non-WFR,534,5/14/14,1028,4605,1323,675,6,4,1,1,2,1,1,0,1,0,0,0,0
813002,NGOs,WFR3,872,12/9/08,270,12024,3412,24,34,7,27,1,5,2,0,0,26,1,0,0,0
104228,Oil and Gas,WFR3,1990,11/15/07,304,633,3948,5,20,18,1,1,8,9,1,0,1,0,0,0,0
1012598,Heavy Industry Manufacturing and Machinery,WFR3,5058,1/1/12,7940,77745,21114,11,71,53,17,3,19,29,5,0,16,1,0,0,0
331744,Government and IGOs,WFR3,7200,8/2/10,51661,11626,5966,1,681,456,414,25,367,82,7,0,403,11,0,0,0
559881,Education,WFR3,60,1/1/10,342,536,110,1,17,11,6,1,5,6,0,0,6,0,0,0,0
1607163,Engineering and Construction,WFR3,106,1/31/23,72,1307,926,40,18,18,0,0,17,0,1,0,0,0,0,0,0
109308,Engineering and Construction,WFR3,13126,11/1/06,10506,41418,13033,3277,57,44,12,3,25,15,4,0,12,0,0,0,0
77199,Pharmaceuticals Biotech and Lifesciences,WFR1,27000,4/1/08,3111,179146,44455,3,100,48,29,25,16,31,1,0,28,0,1,0,0
1462863,Commercial and Professional Services,WFR3,158,6/15/20,558,1886,613,84,5,2,2,1,2,0,0,0,2,0,0,0,0
1449145,Electricity Generation and Renewables,WFR3,1216,9/2/16,206,13322,2458,17,64,35,28,3,9,25,1,0,28,0,0,0,0
1561321,Commercial and Professional Services,WFR3,8000,3/29/19,1618,33610,11338,25,55,24,27,5,16,7,1,0,24,0,3,0,0
719590,Commercial and Professional Services,WFR3,5697,7/1/20,254,32219,1918,358,15,4,11,1,3,1,0,0,10,1,0,0,0
1564956,Media Entertainment Gaming,WFR3,302,6/28/19,694,2771,150,1,31,27,3,1,7,18,2,0,2,1,0,0,0
595794,Automobiles and Components,WFR3,5330,8/1/17,950,23640,5633,113,11,4,7,0,2,0,2,0,7,0,0,0,0
936059,Maritime Commercial,WFR3,7314,8/6/18,1312,93428,43081,252,346,336,9,1,224,111,1,0,8,1,0,0,0
999662,Oil and Gas,WFR3,5239,7/31/17,1794,60200,15658,14,47,24,21,8,13,11,0,0,20,0,1,0,0
591686,Automobiles and Components,WFR3,1253,11/1/11,523,8850,3097,10,3,2,0,1,1,1,0,0,0,0,0,0,0
